	H1F413846	H1F512951	H1F513817	H1F513818	H1F613739	H1M213648	H1M313811	H1M412743	H1M412809	H1M412832	H1M412835	H1M412837	H1M412844	H1M412949	H1M413802	H1M413815	H1M413822	H1M413827	H1M414905	H1M511833	H1M511841	H1M511842	H1M512808	H1M512821	H1M512831	H1M512834	H1M512836	H1M512840	H1M512853	H1M512854	H1M512855	H1M513606	H1M513729	H1M513730	H1M513738	H1M513747	H1M513803	H1M513804	H1M513807	H1M513810	H1M513813	H1M513816	H1M513819	H1M513820	H1M513823	H1M513826	H1M513828	H1M513852	H1M513912	H1M514901	H1M5XX814	H1M612950	H1M613745	H1M613824	H1M613825	H2F413935	H2F514910	H2F514923	H2M411920	H2M413913	H2M413915	H2M413924	H2M414102	H2M414926	H2M414927	H2M414931	H2M414940	H2M415914	H2M511919	H2M513933	H2M513934	H2M513936	H2M513937	H2M513938	H2M513939	H2M514107	H2M514108	H2M514818	H2M514841	H2M514901	H2M514903	H2M514905	H2M514906	H2M514909	H2M514911	H2M514917	H2M514925	H2M514930	H2M514943	H2M515822	H2M515921	H2M614742	H2M614832	H2M614904	H2M614929	H2M615912	H2MX14816	H2MX14928	H3F416103	H3F516111	H3M414933	H3M415117	H3M415131	H3M415140	H3M415852	H3M415906	H3M416124	H3M416127	H3M419939	H3M420126	H3M513141	H3M514142	H3M514143	H3M514144	H3M515101	H3M515107	H3M515123	H3M515128	H3M515130	H3M515137	H3M515138	H3M515902	H3M515910	H3M515915	H3M515920	H3M515935	H3M515936	H3M515950	H3M516105	H3M516113	H3M516114	H3M516118	H3M516129	H3M516154	H3M516751	H3M516804	H3M516845	H3M516909	H3M517134	H3M517921	H3M517922	H3M517925	H3M518108	H3M518112	H3M518116	H3M615132	H3M615747	H3M615846	H3M616753	H3M616848	H3M617849	H3MX16919	nHF409542	nHF411719	nHF411741	nHF511704	nHF512818	nHF512829	nHF611623	nHF611710	nHF612722	nHM410714	nHM410727	nHM410833	nHM411801	nHM412703	nHM412716	nHM412839	nHM412840	nHM412844	nHM510732	nHM510737	nHM510831	nHM511615	nHM511712	nHM511717	nHM511720	nHM511730	nHM511735	nHM511738	nHM511813	nHM511821	nHM511825	nHM512705	nHM512802	nHM512806	nHM512811	nHM512828	nHM512834	nHM611708	nHM612607	nHM612709	nHM612724	nHM612743	nHM612836	nHMX11726
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	0	0	14.43296	0	0	0	0	0	0.67585	0	0.00284	0.00882	0	0	0	0.62986	0	0	0	0.03359	0	0	0.03308	0.03666	14.47659	0	0.19439	0	0	1.97324	0.43204	0	0	0.29808	0	0	2.19933	0	3.73519	0.35999	0.06092	5.63716	0.84443	0.59294	0.04494	0.04315	0	0	0.27888	0.20176	0.01603	0.00633	0	0.16927	0	0	0.06162	0	1.00909	2.61441	0	0.07907	0	0	0	0	0.06594	0.08692	3.15793	0	5.83851	0	0.92666	1.30498	0	0.00394	0.01253	0	0	0	0	0	0	2.65595	0	0	0	0	0	0.94307	0	0.19963	0	0	0	0.00094	0	0	0	0	0	0	0	0	0.01595	0.02397	0	0.64997	0	0	0	0.07542	0	0	0	0.03696	0	1.49571	4.02874	1.921	0	0	0	0	1.80257	0	0.39961	0	0.33843	0	0	0	1.10397	0	0.92297	0	0.07902	2.3312	0	0	0.64937	0	2.48707	0	0	0	0.00324	0	0	0	0	0	0	2.25683	0.38989	0	0	0	0	0.56399	0	0.01812	0.60688	0	0.12283	0	0.77376	0.05743	0	0	0	0	4.38386	0	0	0	2.73592	1.74724	0.00232	1.20647	0	1.34211	0	0.28299	0.04306	0	0	0.29454	0	0.3886	0	0	3.02537	0	0	0.21423
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	0	0	1.30639	0	0	0	0.00693	0	0	0	0	0.00711	0	0	0	0	0.22054	0	0	0	0	0	0	0.00755	0	0	0.00397	0	0	0.13677	0	0	0	0	0	0	0	0	0	0.0231	0	0	0	0	0	0.03212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33746	0	0	0.00924	0	0.03426	0.02879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09699	0	0	0	0	0	0	0	0	0	0.6342	0.01924	0	0	0	0	0	0.00501	0	0	0	0.01307	0	0	0	0.05006	0	0	0	0	0	0.00191	0	0.39013	0	0.02202	0	0	1.35787	0	0.77592	0.20576	0	0	0	0	0	0	0	0	0	0	0	0.01209	0	0	0.03621	0	0	0.57315	0	0	0	0	0	0	0	0	0	0.02135	0	0	0	0.02308	0	0	0	0	0	0	0.00625	0.04834	0	0.02769	0	0	0.00908	0.01044	0.08656	0.04526	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0	0	0.29681	0	0.03459	0	0	0	0	0	0	0	0.00781	0	0	0	0.06114	0.00101	0.21262	0	0.44566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00822	0	0	0	0	0	0	0.00299	0	0	0	0	0.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369	0	0	0	0	0	0.15082	0	0.00355	0	0	0	0	0	0	0.01804	0	0	0	0	0.04086	0	0.00191	0	0	0	0.24378	0	0	0	0	0	0	0	0	0	0.0044	0	0	0	0	0.00636	0	0	0	0	0	0	0	0	0	0	0	0.0917	0	0	0	0	0	0	0	0	0	0	0	0	0.21296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81877	0.05989	0.00756	0	0.2299	0	0	0.00569	0	0	0	0	0	0	0	0	0	0.04636	0	0	0	0	0	0	0	0	0	0	0	0.11548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica	0	0	0.1635	0	0.07256	0	0	0	0	0.27707	0	0	0	0	0.01418	0	0	0	0	0	0.01552	0	0.00101	0.02109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	0.00583	0	0.29857	0	0	0	0	0	0.01723	0	0	0	0.00302	0.1165	0	0.00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01521	0	0	0.01082	0.02361	0	0	0	0	0	0.00599	0	0	0	0	0.01485	0	0	0.01015	0.02308	0	0	0	0	0	0.01191	0.0034	0	0.00841	0	0	0	0	0	0	0	0.07707	0	0.00411	0	0	0	0	0	0	0	0	0	0	0	0.00387	0	0.00044	0	0	0	0	0	0.00858	0	0	0	0	0	0.13952	0	0	0	0.00269	0	0	0.00703	0	0	0.00751	0	0	0.00607	0	0.01361	0	0	0.03144	0	0	0	0	0	0	0	0	0.00417	0	0	0.00547	0	0	0.02637
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0	0	0.12011	0	0.07623	0	0.00131	0	0	0	0	0.03762	0	0	0.02033	0.22395	0	0	0	0	0.3889	0	0.00031	0.14554	0.00174	0	0.00424	0.74464	0	0	0	0	0	0.03867	0	0	0	0	0.19375	0	0	0.00203	0.29431	0	0	0	0	0.00074	0.28825	0.05268	0.02426	0	0	0.12148	0.12204	0	0	0	0.46041	0	0	0.00173	0.05291	0	0	0.03521	0	0.00037	0	1.10142	0.07961	0	0.03246	0.41982	0.0059	0.06573	0	0	0	0.09283	1.18243	0	0.03372	0.23927	0	0.3855	0	0.31068	0	0.02634	0	0.0037	0.03531	0	0	0.01274	0	0	0.14597	0	0.18148	0	0.02857	0.30372	0	0	0	0	0	0	0	0	0.00035	0	0	0	0.01906	0.03622	0	0	0	0	0	0.00848	0	0.19104	0.01795	0	0	0.02477	0	0.00543	0	0	0.08584	0	0.08481	0	0	0	0	0.25638	0	0	0	0.01212	0	0	0	0	0	0.00569	0	0	0.00531	0	0	0	0	0.43748	0	0.02725	0.04237	0.10167	0	0.00786	0.03339	0	0	0	0	0	0	0.31147	0	0	0	0	0.00425	0	0.28637	0	0	0	0	0	2.09758	0	0.15693	0.05121	0	0	0.185	1.23821	0	0.5619
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	0	0	0.10711	0	0.46348	0	0	0	0	0.28217	0	0	0.03359	0	0.0026	0.00243	0	0	0.01433	0	0.76398	0	0.00683	0.07592	0	0	0	0.39352	0	0	0	0	0	0.00797	0	0	0	0	0.35166	0	0.006	0	0	0	0	0.00018	0	0	0	0	0	0	0	0.03262	0	0	0	0	0	0.21275	0	0.0056	0	0	0	0	0	0.00353	0	0.29039	0	0	0.0018	0.81754	0.00026	0.03303	0	0.15927	1.1908	0.02063	0.36712	0.29071	1.22831	0.05685	0	0.28493	0	0.10306	0	0	0	0	0	0	0	0	0	0	0.4275	0	0	1.87514	0.37692	0.04899	0	0	0.00206	0	0.01071	0	0	0	0.00266	0.00035	0	0	0	0	0	0.08407	0	0.00952	0	0.00463	0.03658	0.09539	0.09409	0	0	0	1.03154	0	0	0	0.00895	0	0.14529	0	0	0	0	0.43734	0	0.17002	0	0.02284	0	0.327	0	0.02955	0.03246	0.04488	0	0	0	0	0	0	0	0	0	0	0.00113	0	0	0.03027	0.15633	0	0	0	0	0	0.08127	0	0	0	0	0	0.01096	0.00288	0.17921	0	0	0	0	0	0	0.00286	0	0	0	0	0	0.0584	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	0	0	0.08956	0	0.13779	0	0.00238	0	0	0	0	0	0	0	0	0.09704	0	0.00208	0.00542	0	0.9241	0	0.00162	0	0	0	0	0.05059	0	0.11672	0	0	0	0.03313	0	0.05308	0	0	0.18211	0	0	0.01471	0	0	0	0	0	0	0	0	0	0	0	0.03971	0	0.0054	0	0	0.00884	0	0	0	0	0	0	0	0	0	0	0.12562	0	0	0	0.01287	0	0.00455	0	0	0	0	0.03641	0	0	0.00927	0	0.02906	0	0.06536	0	0	0	0.02165	0.00308	0	0	0	0	0	0.0173	0.55318	0	0	0.03488	0	0	0	0	0	0.01874	0	0	0	0	0	0	0	0.00666	0	0	0.00212	0	0	0	0	0	0.01054	0.00826	0	0	0.00902	0	0	0.30627	0	0.04816	0.02905	0.03644	0	0	0	0	0	0.00391	0	0	0	0	0.01626	0	0.00671	0.0334	0	1.04515	0.01294	0	0	0	0	0	0.02466	1.44422	0	0.21362	0	0	0.01635	0.06761	0.01982	0	0.08051	0.04958	0	0.02325	0	0.95362	0.00651	0	0.19815	0	0	0.22473	0.46039	0	0	0	0	0.05143	0	0	0	0	0	0	0.02065	0.01114	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus	0	0	0.05612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11963	0	0	0	0	0	0	0	0.00517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0587	0	0	0	0	0	0	0	0	0	0	0.00369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00548	0	0	0	0	0	0	0	0	0	0	0.00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80157	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	0	0	0.0529	0.00563	0.1563	0	0	0	0.00462	0	0	0	0	0.57966	0	0	0	0.00947	1.3711	0	0.02316	0	0	0	0	0	0	0.39298	0	0.04713	0	0	0	0	0	0	0.03892	0.12165	0.35538	2e-04	0	0	0.00371	0	0	0.00485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11116	0	0	0	0	0	0	0	0	0	0.16234	0	0	0	4.47316	0	0	0.00271	0	0.01042	0	0.0202	0	0.0057	0.00075	0	0	0	0	0.00698	0	0	0.18814	0	0	0.01818	0	0	0	0	0	0	0	0.01816	0.0108	0	0	0	0	0	0	0	0	0.00162	0.02799	0.00395	0	0	0.01614	0	0.1569	0	0	0	0.00376	0	0	0.03032	0	0.00832	0	0	0.00384	0	0	0	0	0	0	0.52521	0	0	0.14503	0.01007	0	0	0.41601	0.00389	0	0.00748	0.09292	0.07672	0	0	0.08239	0.00662	0	0	0.13446	0.11213	0.19392	0	0.00672	0.0269	0	0	0.06584	0.03042	0	0	0	0	0.00153	0	0.05642	0	0	0	0	0	0.00719	0.27604	0	0	0	0	0.05359	0	0	0	0	0.03996	0	0.01202	0.03556	0	0.03732
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	0	0	0.04962	0	0	3.6221	0	0	0	0.25542	0.02137	0	0.00466	0.07886	0.02221	0	0.28699	0	0.01543	0.00722	0	0	0	0	0.54374	0	0	0.03986	1.08342	0.01409	0.08027	0.03422	0	0	1.39339	0.03533	0	0	0.03179	0.0055	0	0	0	0.04538	0.00995	0.0013	0.01005	0	0	0.00454	0	0	0	0.0016	0	0.01222	0	0.01728	0.00552	0	0.12002	0	0.01063	2.06608	0.42682	0.18638	0	0.05049	0.86034	0.0636	0	0.03401	0.07576	0.08377	0.05634	0	0.00714	0.02496	0	0	0	0.14326	0.11882	0	0	0.04813	0.26575	0.0168	0	0.73928	0.00261	0	0.02036	0	0	0	0	0	0.28098	0.01261	0.05081	0.21209	0.00378	0.26894	0.12776	0	0	0.03039	0.00384	0	9.03648	0.03487	0	0.02025	0.00388	0	0	0.01983	0.49102	0	0	0	1.28011	0.02811	0.10187	1.43851	0	0.67013	0.34747	0	0.31914	0.11345	0.04863	0.22144	0	0.04193	0	2.25701	0	0	0.05422	0	0.06122	1.22745	0.04784	0	0.01396	0.3289	0	0.04564	0	0	0	0.0188	0	0.30971	0.05463	0.12634	0	0	0	0	0.00139	0.0097	0.29106	0	0	0	0.36044	0.47229	0	0	0.13683	0	0	0	0.0448	0	0	0.01046	0	0.62955	0.47634	0	0	0.6774	0	0	0	0.03708	0	0.44456	0	0.01888	0.00418	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0	0	0.04516	0	0	40.53504	0	0	0.00621	3.20442	0	0	0.00212	1.52383	0.21171	0.40847	1.0725	0	0.04632	0.02126	0.0994	0	0	0	1.77219	0.00274	0.00018	0.03158	8.75281	0	0.01859	0	0	0	0	0.09494	0	0.2062	0	0	0	0	0	0	0	0	0.00095	0	0	0.0289	0	0.16145	0	0	0	0.02449	0	0.01097	0.54599	0	0.07825	0	0.00847	0	0	5.25547	0	0.15216	0	0	0	0	0.00544	0.2123	0.17261	0	0	0	0.00495	0	0.00219	30.35334	7.95508	0	0.01039	1.45448	0.05679	0	0.04336	0	0.56531	0	0	0	2.0461	0	0	0	0	0.58975	0.05745	0	0	0	0	0	0.01429	0	0	0	0	0	0	0.00128	0	0	0	0	1.25209	0	0	0	0.00245	0	0.69589	0.01636	0	4.75277	0	0	0.19597	0.08426	0	0.602	0	3.38316	0	0.11689	0.72165	0.00225	0	0	0.01154	0.01967	54.60167	0	0.00962	2.72309	0	0.92348	0	0.09421	0.84808	0	0	0	0.00811	0.29675	2.05162	0.04	0.23516	0	0.04443	0	0.088	0.01053	0	0.00781	0.8833	0	0.01566	0.3506	0	0.03941	0.02752	0	1.73732	0	0.00368	0.07578	0.00304	0.88003	3.7427	0	0	5.08006	0	0	0.13784	0	0.5092	0	0.00515	0.1871	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38	0	0	0.04018	0.00278	0.20559	3.89278	0	0	0	0.15818	0.03334	0.20879	0.1313	0	0	0.01038	0.1035	0.00137	2.06958	0	0.25934	0	0	0.00482	0.01097	0.00034	0.65151	0.08092	1.02129	0.04376	0.01156	1.92569	0	0.15118	0.01919	0.62022	0.11551	0.04024	0	0.01537	0	0.96716	0	11.32045	0	0.04481	0	0	0	0	0.00131	0	0	0	0.0228	0	0.00894	0.25484	0.04537	0.07742	0.47699	0.01469	0.02011	0.37521	0.97478	0	0	0	0	0.04144	0.02809	0.0394	0	1.58543	0	0.11442	0.04973	0	0.33651	0.10442	0.17656	0	0	0.37986	0	4.06783	0	0	0.02535	2.01146	0	0.20984	0.05288	0	3.18184	0	0	0	0.07846	3.16321	0	0	0.06196	0.03013	0	0	0	0	0.0283	0.00624	0	0.05533	0.01367	0	0.59687	0	0.13552	0.05868	0.17032	1.75503	0	0.01051	4.4768	0.07717	0	3.11153	0.02243	0.15118	0	0	0	0	0.45939	1.53406	0	0.80244	0	0	1.3021	0	0.0094	0.03802	0.01677	0	0.08157	2.71534	0	0	0	0	0.24551	0	0	1.95095	0.09106	0	0.61654	0.60664	0.20789	0	0.014	0.01363	0.01925	0.30129	0.00801	0.14283	0	0	0	0.81149	0	0	0.36756	0.39477	0	0	2.18238	0.14349	0.00325	0.19187	0	0.05912	1.69536	0.04528	0.0015	0.31348	2.67189	0	0.2029	0.04159	0	6.29539	0	0.17385	0	0.05069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299	0	0	0.01945	0	0	0.09499	0	0	0.0039	0	0.0579	0.05198	0	0	0	0	0.70973	0.00113	0	0	0	0	0.00608	0	0.00864	0	0	0.00487	1.19035	0.127	0.55354	1.13246	0	0	1.32312	0.57714	0.0286	0	0	0	0	0.00653	0	0.17285	0.01558	0.00677	0	0	0	0	0	0	0	0	0.08809	0.16721	0	0.30626	0.02458	0.14403	4.3364	0	0.0314	1.13831	0	0.17741	0.01185	0	0.01842	0	0	0.1035	0.4417	0	0	0	0	0	0	0.10613	0	0	0	0	0	0	0.53318	0	0	0.17389	0	0	0.28785	0	0	0	0	0	0	0	0.01094	1.0151	0	0	0	0	0.04996	0.42841	0	0	0	0.10587	0	0	0	0	0.03002	0	0.71627	0.04636	0	0	0	0.00128	0	1.44519	0.01269	0.38463	0	0.00882	0	0.6933	0.11243	0	0	0	0	0	0.01879	0.03005	0	0	0.16783	0	5.17067	0	0	0.33508	0	0	0.15526	0.04426	0	0	0	1.10013	0.09923	0	0.09018	0.01321	0	0.12211	0	0.04136	0.16174	0.1775	0	0	0	0	0	0	0	0.14252	0.0482	0	0.08389	0	0.22813	0.03136	0	0	0.05071	0	0	0	0.01466	0	0.2206	0	0.15109	0	0	0	0.0277	0.0115
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_303	0	0	0.01374	0.00368	0	0	0	0	0	0	0	0	0.00153	0	0	0	0	0	0	0	0.08538	0	0	0	0	0	0	0	0	0	0	0	0	0.00375	0	0.11933	0	0	0	0	0	0.08304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08881	0	0	0	0	0	0.18045	0	0	0	0	0	0	0	0.40732	0	0.02028	0	0	0	0	0.1304	0	0	0.17957	0	0.04089	0	0	0	0	0	0.16781	0	0	0.06932	0	0	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45866	0	0	0	0.02366	0	0	0	0.04211	0	0	0	0	0	0	0	0	0	0	0	0	0.07681	0	0	0	0	0	0	0.51421	0	0.05114	0	0	0	0	0.00339	0	0	0	0	0	0	0.00193	0	0	0	0	0	0.03281	0	0	0	0.00191	0	0	0	0.03381	0.02097	0	0.2232	0.00124	0	0.00249	0	0	0	0	0	0	0.12867	0	0.00463	0	0	0	0	0.01484	0	0.04497
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	0	0	0.01204	0	0.02452	0	0	0	0	0	0	0.00664	0	0	0.00071	0.00865	0	0.01245	0	0	0.00478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00608	0	0	0.01065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342	0	0	0	0	0	0	0	0	0	0	0.01564	0	0	0	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0	0	0	0	0	0.02564	0.00096	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0.01366	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum	0	0	0.01028	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62071	0	0	0	0	0	0	0	1.03759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06132	0	0.00577	0	0	0	0	0	0	0.29766	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576	0	0	0	0	0.00612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15521	0	0	1.52002	0.01513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07644
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae	0	0	0.00638	0	0	0	0	0	0	0	0	0	0	0.02745	0	0	0	0	0.00353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01245	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01447	0	0	0.00105	0.0014	0	0	0	0.02332	0	0	0	0	0	0.00175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0	0	0.01187	0	0	0	0	0	0.00115	0	0	0.0039	0	0	0	0	0	0	0.0252	0.00148	0	0	0	0	0	0	0	0	0	0	0.01911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107	0	0	0	0	0	0	0.0143	0	0	0	0.01215	0	0	0	0	0	0	0.0062	0	0.09215	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279	0	0	0.00544	0	0	0	2.65043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56738	0.12407	0	0	0	0	0	0	4.16553	5.2809	0	0	0	0	0	0	1.60242	0	0	0	0	0	0	0	0.66244	0	4.3688	0	0	0	0	0	6.15777	0	3.78301	0	0	0	0	0	0	0	1.00346	2.73396	0	0	1.63663	0	0	0	0	5.15269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.63491	0	0	5.00911	0	0	0	0.85499	0	0	0	0	0	0	1.43775	0	0	0	0	0.50928	0	0	0	0	2.23106	0.87025	0	0	0	0	0	1.53151	0	0	0.04226	0	1.29706	0	0	2.81927	0.25498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67714	0	0	0	0	0	0	0	11.45459	1.18194	0	0	0	2.34505	0	18.54727	0.84311	5.54568	0	0	0	0	0	0	0	0.89359	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0	0	0.00223	0	0.00138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00403	0	0	0	0	0	0	0.00913	0	0	0	0	0	0	0	0	0	0	0	0	0.02861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00401	0	0.00804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152	0	0	0	0	0	0	0.00313	0	0	0	0	0.00525	0	0	0	0	0	0	0	0	0.00652
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex	0	0	0	2.98782	0	0.09488	0	0	0	0	3.57309	0	0	0	0	0	0.09026	0	0.08176	0.01567	0.02089	1.14088	0.18139	0	0	0	0	0.01418	0	0	0	0.1668	0	0.01898	1.41457	0	0	0	0.06269	0	0	0	0.45755	0	0	0.0156	0	0.96003	0	0.00638	0	0	0	0.13384	7.42992	0.68328	0.01215	0	0	0	0	0	0	0.02441	0	0	0	0	0	0	0	0.0893	0.02352	0.05196	0	0	0	0	0	0.58619	0	0	0	0	0.01553	0	0	0	0.06157	0	0	0	0.00078	0	0	0.00082	0	0.05733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.93524	0.00166	0.02573	0.0614	0	0	0	0.01199	0	0	0.00767	0.00309	0	0	0	0	0	0.001	0	0.00691	0	0	0	13.1426	0.79804	0	0	0	0	0	0	0	0	0	0	0	0	2.18272	0.05569	0	0	0	0	0	0	0	0	0	0.00523	0	0	0	0	0	7.04713	0	0.06874	0	0	0.05472	0	4.496	0.01865	0	0.01335	0	0.00109	0	0	0	0	0	0	0	0	0.00276	0.3645	0	0	0.05156	23.77506	0
